基金代码,基金名称,基金公司,基金类型,投资类型,股票仓位(%),3个月收益(%),6个月收益(%),9个月收益(%),重点管理人
018901.OF,招商回报优选A,招商基金,混合型,混合型,0.0,0.0,0.0,13.417266187050348,否
018902.OF,招商回报优选C,招商基金,混合型,混合型,0.0,0.0,0.0,12.900887842000364,否
014361.OF,红塔红土稳健添利C,红塔红土基金,混合型,混合型,0.0,0.0,0.0,12.127391008835819,否
017498.OF,淳厚添益增强A,淳厚基金,债券型,债券型,0.0,2.2446965959546317,0.0,10.22958957539224,否
017499.OF,淳厚添益增强C,淳厚基金,债券型,债券型,0.0,2.143747403406726,0.0,9.906124273580685,否
014712.OF,恒生前海恒裕A,恒生前海基金,债券型,债券型,0.0,0.4501665616277961,0.0,9.5757218621096,否
013524.OF,富国悦享回报12个月持有A,富国基金,混合型,混合型,0.0,4.2311923500042425,5.607476635514019,9.34836647727273,否
013525.OF,富国悦享回报12个月持有C,富国基金,混合型,混合型,0.0,4.164167594893331,5.465428992799515,9.119468629386951,否
012740.OF,工银平衡回报6个月持有A,工银瑞信基金,债券型,债券型,0.0,0.6195892038703077,2.774165583008248,9.061637534498622,否
012741.OF,工银平衡回报6个月持有C,工银瑞信基金,债券型,债券型,0.0,0.5489321554164039,2.6532399299474596,8.858761259169823,否
018491.OF,格林聚合增强A,格林基金,债券型,债券型,0.0,0.0,2.934595524956962,8.70671635008633,否
019370.OF,富国久利稳健配置E,富国基金,混合型,混合型,0.0,0.0,0.0,8.526944175540496,否
018492.OF,格林聚合增强C,格林基金,债券型,债券型,0.0,0.0,2.747774993519414,8.375865840320817,否
014713.OF,恒生前海恒裕C,恒生前海基金,债券型,债券型,0.0,0.4229820232640069,0.0,7.978017813151417,否
013595.OF,永赢稳健增利18个月持有E,永赢基金,混合型,混合型,0.0,0.0,0.0,7.812353107079062,否
020908.OF,中航瑞尚利率债C,中航基金,债券型,债券型,0.0,0.0,0.9982757055994051,7.78692493946731,否
012373.OF,富国稳健恒盛12个月持有A,富国基金,混合型,混合型,0.0,-3.3589591957421616,0.0,7.697377092394886,否
019486.OF,金元顺安沣泉C,金元顺安基金,债券型,债券型,0.0,0.0,2.4631860776438863,7.681485649971842,否
022730.OF,创金合信转债精选E,创金合信基金,债券型,债券型,0.0,0.0,0.0,7.284016052093589,否
012374.OF,富国稳健恒盛12个月持有C,富国基金,混合型,混合型,0.0,-3.5077072460249936,0.0,7.215104517869175,否
017902.OF,汇添富双颐A,汇添富基金,债券型,债券型,0.0,1.3292995966263321,0.0,7.133856741300759,否
017903.OF,汇添富双颐C,汇添富基金,债券型,债券型,0.0,1.2394783091296047,0.0,6.822174507124745,否
018635.OF,嘉实稳健增利6个月持有A,嘉实基金,混合型,混合型,0.0,0.0,0.0,6.766635426429235,否
023471.OF,南方泽享稳健添利A,南方基金,债券型,债券型,0.0,0.0,0.0,6.752859273993028,否
018840.OF,汇添富稳元回报A,汇添富基金,债券型,债券型,0.0,3.5974499089252987,6.100177222274028,6.627296587926512,否
012572.OF,恒越乐享添利A,恒越基金,混合型,混合型,0.0,1.2248803827751287,0.0,6.622316298760222,否
023844.OF,交银增利增强D,交银施罗德基金,债券型,债券型,0.0,1.5541673015389224,2.9423121476561898,6.308318047691208,否
018841.OF,汇添富稳元回报C,汇添富基金,债券型,债券型,0.0,3.4970169802661877,5.907767446228984,6.307155651927965,否
012789.OF,汇添富双享回报A,汇添富基金,债券型,债券型,0.0,-0.7777393708952585,-0.22592978797357777,6.275453535727515,否
022579.OF,天弘多元增利E,天弘基金,债券型,债券型,0.0,1.9529869211735607,0.0,5.999632488055862,否
012790.OF,汇添富双享回报C,汇添富基金,债券型,债券型,0.0,-0.8694888459511718,-0.40589429100855723,5.961321817499066,否
017584.OF,鑫元聚鑫收益增强D,鑫元基金,债券型,债券型,0.0,0.0,0.0,5.74506283662477,否
015465.OF,兴全兴益C,兴证全球基金,债券型,债券型,0.0,0.0,2.6589382647897564,5.662878787878767,否
019112.OF,恒越短债D,恒越基金,债券型,债券型,0.0,0.37648669461793904,0.0,5.570554355651547,否
017881.OF,工银精选回报A,工银瑞信基金,混合型,混合型,0.0,-9.580009230566356,-7.036334056399141,5.541018931814667,否
015748.OF,上银可转债精选C,上银基金,债券型,债券型,0.0,-2.8345418589321048,0.0,5.536992840095456,否
015595.OF,交银臻选回报C,交银施罗德基金,混合型,混合型,0.0,0.0707338638373134,0.9364130919468527,5.352322442520707,否
017882.OF,工银精选回报C,工银瑞信基金,混合型,混合型,0.0,-9.746158984635944,-7.31924818219235,5.021375825884178,否
013912.OF,中欧招益稳健一年持有A,中欧基金,混合型,混合型,0.0,0.0,1.6254416961130946,4.982661069538241,否
023789.OF,国投瑞银优化增强D,国投瑞银基金,债券型,优化增强型,0.0,0.9315866084425029,2.324208662288796,4.9651831668180435,否
023790.OF,国投瑞银优化增强E,国投瑞银基金,债券型,优化增强型,0.0,0.867916271606739,2.2097405956692073,4.772727272727262,否
014742.OF,恒生前海恒源嘉利A,恒生前海基金,债券型,债券型,0.0,1.1430748714040817,0.0,4.734661668968232,否
014743.OF,恒生前海恒源嘉利C,恒生前海基金,债券型,债券型,0.0,1.1147236414305706,0.0,4.663461538461533,否
013678.OF,富国信享回报12个月持有A,富国基金,混合型,混合型,0.0,-0.902195608782419,-3.174974647008344,4.5661331086773504,否
881013.OF,招商资管智远增利C,招商资管,债券型,债券型,0.0,0.035800590709733626,0.0,4.467707262360943,否
021266.OF,中信保诚稳悦D,中信保诚基金,债券型,债券型,0.0,2.53983130271791,3.972251259146642,4.3689783458933595,否
012399.OF,南方永元一年持有A,南方基金,债券型,债券型,0.0,0.502558479532178,1.1216328031626643,4.335040789224065,否
023792.OF,国投瑞银双债增利D,国投瑞银基金,债券型,债券型,0.0,0.918239917725705,1.9820354836314946,4.2890761405905975,否
014116.OF,上银慧恒收益增强C,上银基金,债券型,债券型,0.0,-2.1758050478677182,0.0,4.20674469811102,否
018682.OF,鑫元浩鑫增强A,鑫元基金,债券型,债券型,0.0,0.0,0.0,4.197483430986471,否
015589.OF,国泰金马稳健回报C,国泰基金,混合型,平衡型,0.0,0.0,-15.32673267326733,4.191033138401545,否
017118.OF,浦银安盛安荣回报一年持有A,浦银安盛基金,混合型,混合型,0.0,0.0,0.0,4.092986290482825,否
023793.OF,国投瑞银双债增利E,国投瑞银基金,债券型,债券型,0.0,0.8472078974510078,1.8299486721713887,4.035567715458277,否
018954.OF,富国收益增强E,富国基金,债券型,债券型,0.0,0.6569343065693456,0.0,3.918613413715155,否
020677.OF,大成元辰招利C,大成基金,债券型,债券型,0.0,0.0,0.0,3.8979650329607374,否
019583.OF,富国稳健添辰A,富国基金,债券型,债券型,0.0,-0.25338575797292373,0.0,3.8384573403674738,否
016545.OF,交银稳进回报六个月持有A,交银施罗德基金,混合型,混合型,0.0,0.1710538819728269,0.05695301376364981,3.7704272494585522,否
019584.OF,富国稳健添辰C,富国基金,债券型,债券型,0.0,-0.30723314606742047,0.0,3.6790213620595313,否
021684.OF,兴全丰德A,兴证全球基金,债券型,债券型,0.0,0.0,1.7868837122275272,3.6486615223397134,否
022114.OF,前海开源弘泽D,前海开源基金,债券型,债券型,0.0,0.0,0.0,3.562717770034851,否
021345.OF,永赢汇享A,永赢基金,债券型,债券型,0.0,0.0,0.0,3.560943271143091,否
016869.OF,景顺长城稳健增益A,景顺长城基金,债券型,债券型,0.0,0.0,1.161782555921631,3.476410074494507,否
016426.OF,国泰信瑞纯债,国泰基金,债券型,债券型,0.0,3.109786388474922,3.5935316430425246,3.448963317384357,否
021360.OF,国投瑞银和兴A,国投瑞银基金,债券型,债券型,0.0,0.49732570141689525,1.2383022970034796,3.438284720880813,否
018958.OF,富国双债增强E,富国基金,债券型,债券型,0.0,0.5851528384279492,0.0,3.384201077199278,否
021685.OF,兴全丰德C,兴证全球基金,债券型,债券型,0.0,0.0,1.6074450084602177,3.346400229467439,否
023283.OF,永赢多元增利C,永赢基金,债券型,债券型,0.0,0.0,0.0,3.313163376649153,否
016546.OF,交银稳进回报六个月持有C,交银施罗德基金,混合型,混合型,0.0,0.019342359767882122,-0.22190062711046066,3.3063630006992195,否
021346.OF,永赢汇享C,永赢基金,债券型,债券型,0.0,0.0,0.0,3.258907363420427,否
016610.OF,富国稳健添盈A,富国基金,债券型,债券型,0.0,0.8544627101328306,0.0,3.1439969604863283,否
013724.OF,信澳鑫益A,信达澳亚基金,债券型,债券型,0.0,0.6501603135019574,0.0,3.130133235991961,否
021361.OF,国投瑞银和兴C,国投瑞银基金,债券型,债券型,0.0,0.396563119629878,1.054932522334151,3.1228784792939557,否
023465.OF,国投瑞银和兴E,国投瑞银基金,债券型,债券型,0.0,0.4143126177024392,0.9848484848484773,3.0935808197989134,否
021787.OF,天弘永利兴宁C,天弘基金,债券型,债券型,0.0,0.34870205346764216,0.0,3.0743209630882395,否
020709.OF,同泰恒盛D,同泰基金,债券型,债券型,0.0,0.0,-0.34400635088648324,3.036935704514354,否
015267.OF,中邮睿泽一年持有C,中邮基金,债券型,债券型,0.0,0.0,1.9217898460655913,2.905685877015163,否
020933.OF,南方尊享稳健增利A,南方基金,债券型,债券型,0.0,0.0,1.2588891024409188,2.8802968170279275,否
022668.OF,尚正正达A,尚正基金,债券型,债券型,0.0,0.41347043142374584,0.0,2.870360049046927,否
020069.OF,恒生前海恒源臻利A,恒生前海基金,债券型,债券型,0.0,0.5714285714285783,0.0,2.852614896988892,否
020284.OF,东方红汇享A,东方红资产管理,债券型,债券型,0.0,0.05504587155962248,-0.21957913998169598,2.8285875919290993,否
022669.OF,尚正正达C,尚正基金,债券型,债券型,0.0,0.31022096440622704,0.0,2.8228730822873027,否
016611.OF,富国稳健添盈C,富国基金,债券型,债券型,0.0,0.7320506804317173,0.0,2.8163617204713054,否
022404.OF,信澳稳悦60天滚动持有C,信达澳亚基金,债券型,债券型,0.0,0.7175409677106392,0.0,2.770357178193339,否
019716.OF,嘉实双季欣享6个月持有C,嘉实基金,债券型,债券型,0.0,0.0,0.0,2.741702741702734,否
024387.OF,华安沣信E,华安基金,债券型,债券型,0.0,0.0,0.0,2.7251943301326076,否
015315.OF,富国汇享三个月定开A,富国基金,债券型,债券型,0.0,0.0,0.0,2.7174921164904386,否
023470.OF,国投瑞银稳定增利E,国投瑞银基金,债券型,稳健增长型,0.0,0.9146910584282297,1.884658876743317,2.6975683890577473,否
018747.OF,永赢匠心增利C,永赢基金,债券型,债券型,0.0,0.0,0.0,2.677388836329242,否
020575.OF,华泰柏瑞安诚6个月持有A,华泰柏瑞基金,债券型,债券型,0.0,0.0,-0.14035744362309588,2.615384615384597,否
019851.OF,汇添富稳宏6个月持有A,汇添富基金,债券型,债券型,0.0,1.032702237521499,0.0,2.5725657703135507,否
021064.OF,工银瑞升C,工银瑞信基金,债券型,债券型,0.0,0.695768204346181,1.2749233128834359,2.5329968944099335,否
015316.OF,富国汇享三个月定开C,富国基金,债券型,债券型,0.0,0.9105122781201125,0.0,2.532473600598073,否
020285.OF,东方红汇享C,东方红资产管理,债券型,债券型,0.0,0.0,-0.40530582166543594,2.52228333017257,否
022611.OF,国泰利添120天滚动持有A,国泰基金,债券型,债券型,0.0,0.5333591931730108,0.0,2.501483092742718,否
015563.OF,天弘丰利C,天弘基金,债券型,债券型,0.0,0.7574391343552644,0.0,2.4949550541184973,否
018479.OF,东方红6个月持有A,东方红资产管理,债券型,债券型,0.0,0.0,1.5633672525439568,2.416044776119408,否
020576.OF,华泰柏瑞安诚6个月持有C,华泰柏瑞基金,债券型,债券型,0.0,0.0,-0.2817430503380791,2.391513982642257,否
020070.OF,恒生前海恒源臻利C,恒生前海基金,债券型,债券型,0.0,0.5463414634146346,0.0,2.384263858533675,否
019852.OF,汇添富稳宏6个月持有C,汇添富基金,债券型,债券型,0.0,0.9607070804111828,0.0,2.3470977795091663,否
021801.OF,汇添富丰穗60天持有A,汇添富基金,债券型,债券型,0.0,0.560711523588564,1.2557188747201353,2.33152975897688,否
018594.OF,格林泓盈利率债,格林基金,债券型,债券型,0.0,1.0946802381409437,1.8575851393188847,2.2831050228310446,否
022557.OF,天弘丰利F,天弘基金,债券型,债券型,0.0,0.6695620702135363,0.0,2.2516312838893437,否
020819.OF,鹏扬永利90天持有C,鹏扬基金,债券型,债券型,0.0,0.0,0.0,2.2370936902485594,否
018597.OF,兴全招益A,兴证全球基金,债券型,债券型,0.0,0.6994888350820627,0.0,2.2212107419208094,否
020367.OF,嘉实方舟6个月滚动持有E,嘉实基金,债券型,债券型,0.0,0.0,0.0,2.205749412402813,否
021802.OF,汇添富丰穗60天持有C,汇添富基金,债券型,债券型,0.0,0.5135658914728669,1.160522722839863,2.1869766525465684,否
020241.OF,国投瑞银和宜A,国投瑞银基金,债券型,债券型,0.0,0.3424983350775346,0.9765438008616512,2.160015497869039,否
018767.OF,汇添富稳乐回报A,汇添富基金,债券型,债券型,0.0,-1.2658227848101222,-1.9245573518090753,2.146993318485535,否
020805.OF,国投瑞银和嘉A,国投瑞银基金,债券型,债券型,0.0,-0.559388402013794,0.4047820766261756,2.12562236690923,否
018763.OF,汇添富稳荣回报A,汇添富基金,债券型,债券型,0.0,0.0,0.49098375290126395,2.0580235720761397,否
022217.OF,合煦智远嘉悦利率债E,合煦智远基金,债券型,债券型,0.0,0.6805366517596667,0.0,2.049664958612518,否
019755.OF,东方红季鑫90天持有纯债A,东方红资产管理,债券型,债券型,0.0,0.0,0.0,2.0406217221321743,否
023337.OF,兴银鑫裕丰六个月持有A,兴银基金,债券型,债券型,0.0,0.0,0.0,2.008151903767774,否
021238.OF,合煦智远嘉悦利率债C,合煦智远基金,债券型,债券型,0.0,0.5225653206651026,0.0,1.9677134366717475,否
024644.OF,银河家盈C,银河基金,债券型,债券型,0.0,0.0,0.0,1.9296854348400672,否
013522.OF,华富吉丰60天滚动持有A,华富基金,债券型,债券型,0.0,0.0,1.6010385114668901,1.9274179545059944,否
015263.OF,淳厚稳荣一年定开,淳厚基金,债券型,债券型,0.0,0.4468188440990728,0.48586143231952317,1.9219396806623434,否
024259.OF,大成景兴信用债D,大成基金,债券型,债券型,0.0,0.7685379765836053,1.377227423739047,1.9066124233408033,否
015991.OF,长城鑫利30天滚动中短债A,长城基金,债券型,债券型,0.0,0.0,1.5927085251334905,1.9022993812909839,否
021130.OF,信澳鑫安C,信达澳亚基金,债券型,债券型,0.0,0.0,0.09746588693955172,1.8849206349206282,否
023338.OF,兴银鑫裕丰六个月持有C,兴银基金,债券型,债券型,0.0,0.0,0.0,1.8601412513677529,否
023586.OF,长城三个月滚动持有A,长城基金,债券型,债券型,0.0,0.0,1.3508862502151109,1.8592182635766008,否
023587.OF,长城三个月滚动持有B,长城基金,债券型,债券型,0.0,0.0,0.0,1.8590575010808408,否
020247.OF,国投瑞银和宜C,国投瑞银基金,债券型,债券型,0.0,0.23928024502295475,0.7891444519295465,1.857615249951361,否
019899.OF,长盛盛康纯债E,长盛基金,债券型,债券型,0.0,0.0,0.0,1.8544581505091529,否
023063.OF,国投瑞银和宜E,国投瑞银基金,债券型,债券型,0.0,0.26740521440169474,0.8355743373031244,1.852929763290656,否
013468.OF,长盛盛康纯债D,长盛基金,债券型,债券型,0.0,0.0,0.0,1.8392709196354495,否
018768.OF,汇添富稳乐回报C,汇添富基金,债券型,债券型,0.0,-1.3737935831666603,-2.114256127027958,1.831403178023172,否
020806.OF,国投瑞银和嘉C,国投瑞银基金,债券型,债券型,0.0,-0.6657914478619742,0.20811654526535772,1.8166089965397925,否
021113.OF,渤海汇金2个月滚动持有C,渤海汇金资管,债券型,债券型,0.0,0.8264462809917328,0.0,1.7850213426464867,否
018180.OF,东方红30天滚动持有纯债A,东方红资产管理,债券型,债券型,0.0,0.0,0.0,1.7739196074731067,否
020387.OF,兴业稳福120天持有A,兴业基金,债券型,债券型,0.0,0.0,0.0,1.7645384688359744,否
015992.OF,长城鑫利30天滚动中短债C,长城基金,债券型,债券型,0.0,0.0,1.4995834490419302,1.7538975501113718,否
018764.OF,汇添富稳荣回报C,汇添富基金,债券型,债券型,0.0,-0.09855747692859573,0.3058654192155563,1.7521445519255163,否
020307.OF,国投瑞银和景180天持有A,国投瑞银基金,债券型,债券型,0.0,0.3676470588235281,0.6237595690388398,1.7488532110091715,否
019775.OF,长城稳健增利D,长城基金,债券型,稳健增长型,0.0,0.0,1.794507970954018,1.7350684017350515,否
016872.OF,华富吉富30天滚动中短债C,华富基金,债券型,债券型,0.0,0.0,1.5464860907759892,1.7326732673267342,否
022637.OF,东方招益A,东方基金,债券型,债券型,0.0,0.5662956453817536,0.0,1.7183488050563023,否
022059.OF,信澳鑫怡A,信达澳亚基金,债券型,债券型,0.0,0.6004528004724952,0.0,1.691542288557235,否
016636.OF,汇添富稳安三个月持有B,汇添富基金,债券型,债券型,0.0,1.0984884048446109,1.7865582758294751,1.6712302898687525,否
015853.OF,汇添富稳安三个月持有A,汇添富基金,债券型,债券型,0.0,1.0980760206475981,1.7858830199376285,1.6705993393109742,否
015855.OF,汇添富稳安三个月持有E,汇添富基金,债券型,债券型,0.0,1.0990043208716882,1.7874030641195526,1.6624161707754936,否
016149.OF,中银季季享90天滚动中短债A,中银基金,债券型,债券型,0.0,1.088216929801078,1.9063033899828996,1.6594904915679942,否
020605.OF,长城稳健增利E,长城基金,债券型,稳健增长型,0.0,0.0,1.744527384047645,1.6507457683928362,否
022187.OF,宝盈盈泰E,宝盈基金,债券型,债券型,0.0,0.0,0.0,1.6380722476075693,否
014570.OF,东吴鼎泰C,东吴基金,债券型,债券型,0.0,0.0,1.4903932483390392,1.636396331595047,否
014086.OF,兴全恒悦180天持有A,兴证全球基金,债券型,债券型,0.0,0.0,0.0,1.6333304218709044,否
017809.OF,湘财鑫享A,湘财基金,债券型,债券型,0.0,0.1656113005358062,-0.4839334107626714,1.6309182564001157,否
018093.OF,国投瑞银顺意一年定开,国投瑞银基金,债券型,债券型,0.0,1.096909576497529,1.8351268255188513,1.630069997123429,否
023588.OF,长城三个月滚动持有C,长城基金,债券型,债券型,0.0,0.0,1.2020905923344927,1.6270118964310631,否
018691.OF,兴全恒盛90天持有A,兴证全球基金,债券型,债券型,0.0,0.0,1.4458736268895045,1.6176055675726664,否
013773.OF,国泰睿元一年定开,国泰基金,债券型,债券型,0.0,0.3361344537815114,0.0,1.6170212765957315,否
024216.OF,汇泉安瑞回报A,汇泉基金,债券型,债券型,0.0,0.0,0.38522323192413666,1.6134461534871303,否
018181.OF,东方红30天滚动持有纯债C,东方红资产管理,债券型,债券型,0.0,0.5059970014992476,0.0,1.6104585070102262,否
014465.OF,长盛安鑫中短债D,长盛基金,债券型,债券型,0.0,0.0,0.0,1.608532214354419,否
017121.OF,南方贤元一年持有A,南方基金,债券型,债券型,0.0,-1.6212769833318208,0.0,1.599096980528647,否
013231.OF,浙商智多盈A,浙商基金,债券型,债券型,0.0,0.0,0.0,1.5952980688497043,否
023846.OF,诺德丰景90天持有A,诺德基金,债券型,债券型,0.0,0.7600434310532034,1.229670765569213,1.5923566878981,否
013456.OF,长盛安逸纯债D,长盛基金,债券型,债券型,0.0,0.0,0.0,1.5799036258788313,否
019872.OF,长城短债D,长城基金,债券型,债券型,0.0,0.0,1.5904246597802985,1.5737704918032946,否
015439.OF,长盛安逸纯债E,长盛基金,债券型,债券型,0.0,0.0,0.0,1.572128298309372,否
