trade_date,ts_code,pct_change,amount
20250312,801050.SI,0.05,6702251.0
20250313,801050.SI,0.3,6511881.0
20250314,801050.SI,1.4,8363905.0
20250317,801050.SI,-0.79,6611619.0
20250318,801050.SI,1.44,7002433.0
20250319,801050.SI,0.26,6154573.0
20250320,801050.SI,-0.29,5892820.0
20250321,801050.SI,-2.34,6095024.0
20250324,801050.SI,1.14,6911278.0
20250325,801050.SI,0.47,6313684.0
20250326,801050.SI,-0.35,7129087.0
20250327,801050.SI,-1.3,5337953.0
20250328,801050.SI,-0.17,5599162.0
20250331,801050.SI,-0.88,5170298.0
20250401,801050.SI,0.16,4533233.0
20250402,801050.SI,-0.87,4022310.0
20250403,801050.SI,-1.31,5161849.0
20250407,801050.SI,-9.1,6997627.0
20250408,801050.SI,-0.26,7792064.0
20250409,801050.SI,1.07,7663284.0
20250410,801050.SI,3.42,7414793.0
20250411,801050.SI,0.91,6221971.0
20250414,801050.SI,2.46,6214524.0
20250415,801050.SI,-0.59,4729374.0
20250416,801050.SI,-0.34,4899458.0
20250417,801050.SI,-0.41,5161165.0
20250418,801050.SI,-0.17,3910267.0
20250421,801050.SI,3.79,5678631.0
20250422,801050.SI,-0.38,5957649.0
20250423,801050.SI,-1.26,6208602.0
20250424,801050.SI,-0.68,4440264.0
20250425,801050.SI,0.11,4279194.0
20250428,801050.SI,-0.46,3601852.0
20250429,801050.SI,-0.04,2980944.0
20250430,801050.SI,-0.32,3365454.0
20250506,801050.SI,2.57,5541623.0
20250507,801050.SI,0.45,5265167.0
20250508,801050.SI,-0.43,4263199.0
20250509,801050.SI,-0.59,3787263.0
20250512,801050.SI,1.05,4881387.0
20250513,801050.SI,0.07,4399293.0
20250514,801050.SI,0.82,4860196.0
20250515,801050.SI,-1.31,4891509.0
20250516,801050.SI,-0.01,4391045.0
20250519,801050.SI,-0.25,3931039.0
20250520,801050.SI,0.54,4166047.0
20250521,801050.SI,2.05,5330376.0
20250522,801050.SI,-0.99,4150031.0
20250523,801050.SI,-0.07,4417956.0
20250526,801050.SI,0.33,4220940.0
20250527,801050.SI,-2.07,3864749.0
20250528,801050.SI,0.0,2919486.0
20250529,801050.SI,0.31,3306357.0
20250530,801050.SI,-0.98,2859375.0
20250603,801050.SI,1.4,4012884.0
20250604,801050.SI,1.38,4813318.0
20250605,801050.SI,-0.24,4603445.0
20250606,801050.SI,1.16,4952881.0
20250609,801050.SI,0.45,6320684.0
20250610,801050.SI,0.1,6227462.0
20250611,801050.SI,2.21,7657934.0
20250612,801050.SI,1.4,7164492.0
20250613,801050.SI,-0.4,8045135.0
20250616,801050.SI,-0.43,6247892.0
20250617,801050.SI,-0.04,5388414.0
20250618,801050.SI,-0.54,5029489.0
20250619,801050.SI,-1.92,4827368.0
20250620,801050.SI,-0.69,3821622.0
20250623,801050.SI,1.04,4252748.0
20250624,801050.SI,0.81,5395044.0
20250625,801050.SI,0.88,4908450.0
20250626,801050.SI,0.12,5195567.0
20250627,801050.SI,2.17,7266450.0
20250630,801050.SI,0.11,6724607.0
20250701,801050.SI,1.49,6370760.0
20250702,801050.SI,0.74,7141939.0
20250703,801050.SI,0.31,5819085.0
20250704,801050.SI,-1.6,5542668.0
20250707,801050.SI,-0.6,4095656.0
20250708,801050.SI,1.19,5708913.0
20250709,801050.SI,-2.26,6391354.0
20250710,801050.SI,0.98,6804415.0
20250711,801050.SI,1.75,10072725.0
20250714,801050.SI,0.56,10124486.0
20250715,801050.SI,-0.84,8188930.0
20250716,801050.SI,-0.45,5892666.0
20250717,801050.SI,0.46,6107916.0
20250718,801050.SI,2.1,9406067.0
20250721,801050.SI,2.41,10210978.0
20250722,801050.SI,2.02,11058497.0
20250723,801050.SI,-0.4,10035846.0
20250724,801050.SI,2.78,14050734.0
20250725,801050.SI,-0.23,12269902.0
20250728,801050.SI,-0.48,10354279.0
20250729,801050.SI,-0.27,8748089.0
20250730,801050.SI,-0.63,9440993.0
20250731,801050.SI,-3.19,8958473.0
20250801,801050.SI,-0.1,6215926.0
20250804,801050.SI,1.87,6570517.0
20250805,801050.SI,0.44,6372281.0
20250806,801050.SI,1.09,6953505.0
20250807,801050.SI,1.2,10710452.0
20250808,801050.SI,1.06,9638596.0
20250811,801050.SI,0.37,9711397.0
20250812,801050.SI,-0.4,8663695.0
20250813,801050.SI,2.37,10014585.0
20250814,801050.SI,-0.95,10531165.0
20250815,801050.SI,2.23,10736144.0
20250818,801050.SI,0.14,13320641.0
20250819,801050.SI,-0.36,13576974.0
20250820,801050.SI,1.18,12681484.0
20250821,801050.SI,-0.57,11302129.0
20250822,801050.SI,0.95,11726906.0
20250825,801050.SI,4.63,17309496.0
20250826,801050.SI,-0.21,14276178.0
20250827,801050.SI,-1.1,15861171.0
20250828,801050.SI,1.3,14757413.0
20250829,801050.SI,2.44,16369833.0
20250901,801050.SI,3.46,17631208.0
20250902,801050.SI,-1.07,17287933.0
20250903,801050.SI,-0.81,14459707.0
20250904,801050.SI,-3.65,15142029.0
20250905,801050.SI,4.39,13177891.0
20250908,801050.SI,0.03,13463862.0
20250909,801050.SI,0.75,14583977.0
20250910,801050.SI,-0.87,11432472.0
20250911,801050.SI,1.88,11821046.0
20250912,801050.SI,1.96,16434238.0
20250915,801050.SI,-0.81,12749089.0
20250916,801050.SI,-0.99,13152814.0
20250917,801050.SI,0.15,10831743.0
20250918,801050.SI,-3.56,12834946.0
20250919,801050.SI,1.19,9331525.0
20250922,801050.SI,0.98,9666992.0
20250923,801050.SI,-0.76,10849917.0
20250924,801050.SI,1.38,8832119.0
20250925,801050.SI,1.87,12683641.0
20250926,801050.SI,0.03,10970643.0
20250929,801050.SI,3.78,12537627.0
20250930,801050.SI,3.22,15693536.0
20251009,801050.SI,7.6,21400730.0
20251010,801050.SI,-2.93,20314518.0
20251013,801050.SI,3.35,22087168.0
20251014,801050.SI,-3.66,24409913.0
20251015,801050.SI,1.49,17921364.0
20251016,801050.SI,-2.06,14274958.0
20251017,801050.SI,-2.05,14720905.0
20251020,801050.SI,-1.34,12054900.0
20251021,801050.SI,1.42,11584664.0
20251022,801050.SI,-1.36,11234794.0
20251023,801050.SI,1.01,10751099.0
20251024,801050.SI,1.44,11873379.0
20251027,801050.SI,2.39,14650899.0
20251028,801050.SI,-2.72,14143664.0
20251029,801050.SI,4.28,14720114.0
20251030,801050.SI,0.79,19134782.0
20251031,801050.SI,-2.03,14958591.0
20251103,801050.SI,-1.21,13272890.0
20251104,801050.SI,-3.04,10868488.0
20251105,801050.SI,0.61,10338648.0
20251106,801050.SI,3.05,11584073.0
20251107,801050.SI,0.65,11410324.0
20251110,801050.SI,0.35,12477825.0
20251111,801050.SI,-1.16,10677473.0
20251112,801050.SI,-0.04,10721204.0
20251113,801050.SI,4.01,16008858.0
20251114,801050.SI,-1.99,11797653.0
20251117,801050.SI,-0.69,12612418.0
20251118,801050.SI,-2.8,12641265.0
20251119,801050.SI,2.39,12094787.0
20251120,801050.SI,-0.41,11695540.0
20251121,801050.SI,-5.26,10535884.0
20251124,801050.SI,-0.48,9186083.0
20251125,801050.SI,2.42,9667567.0
20251126,801050.SI,-0.29,8088979.0
20251127,801050.SI,0.26,7896893.0
20251128,801050.SI,1.44,8308824.0
20251201,801050.SI,2.85,12710004.0
20251202,801050.SI,-1.36,7538740.0
20251203,801050.SI,0.63,10035861.0
20251204,801050.SI,0.33,9788123.0
20251205,801050.SI,2.84,11567232.0
20251208,801050.SI,0.71,11739236.0
20251209,801050.SI,-3.03,10577092.0
20251210,801050.SI,1.04,9262794.0
20251211,801050.SI,-0.62,11002600.0
20251212,801050.SI,1.5,11970191.0
20251215,801050.SI,-0.51,10633563.0
20251216,801050.SI,-2.81,10086680.0
20251217,801050.SI,3.03,11094597.0
20251218,801050.SI,-0.07,9395537.0
20251219,801050.SI,1.92,10866136.0
20251222,801050.SI,2.38,12504363.0
20251223,801050.SI,0.42,13399120.0
20251224,801050.SI,0.61,12187865.0
20251225,801050.SI,-0.77,10659176.0
20251226,801050.SI,3.69,15619724.0
20251229,801050.SI,-1.95,16346586.0
20251230,801050.SI,1.31,13283298.0
20251231,801050.SI,1.09,13450370.0
20260105,801050.SI,2.62,15467893.0
20260106,801050.SI,4.26,18885557.0
20260107,801050.SI,0.3,20369256.0
20260108,801050.SI,-1.56,16762867.0
20260109,801050.SI,2.78,18175498.0
20260112,801050.SI,1.35,20588851.0
20260113,801050.SI,0.91,20563332.0
20260114,801050.SI,0.42,22299918.0
20260115,801050.SI,1.37,20608443.0
20260116,801050.SI,-1.04,20244256.0
20260119,801050.SI,0.51,17055089.0
20260120,801050.SI,0.27,18692615.0
20260121,801050.SI,2.79,19530351.0
20260122,801050.SI,-0.37,18104076.0
20260123,801050.SI,2.73,22782224.0
20260126,801050.SI,4.57,29115036.0
20260127,801050.SI,-0.43,30237147.0
20260128,801050.SI,5.92,33015031.0
20260129,801050.SI,1.66,42946234.0
20260130,801050.SI,-7.8,29403249.0
20260202,801050.SI,-7.62,20137109.0
20260203,801050.SI,3.25,25644070.0
20260204,801050.SI,0.21,19913106.0
20260205,801050.SI,-4.57,18434055.0
20260206,801050.SI,0.31,17288092.0
20260209,801050.SI,2.12,15394740.0
20260210,801050.SI,-0.18,12730199.0
20260211,801050.SI,2.39,15737302.0
20260212,801050.SI,0.82,16165025.0
20260213,801050.SI,-3.36,14358383.0
20260224,801050.SI,3.31,16163382.0
20250120,801080.SI,0.97,20935036.0
20250121,801080.SI,1.73,23884444.0
20250122,801080.SI,-0.05,22218696.0
20250123,801080.SI,-1.48,23283044.0
20250124,801080.SI,1.65,20411862.0
20250127,801080.SI,-2.92,17607400.0
20250205,801080.SI,1.23,21797825.0
20250206,801080.SI,3.9,28155592.0
20250207,801080.SI,0.92,33285457.0
20250210,801080.SI,1.02,27040036.0
20250211,801080.SI,-0.58,24236828.0
20250212,801080.SI,2.67,28822069.0
20250213,801080.SI,-2.71,26393942.0
20250214,801080.SI,-0.05,22210054.0
20250217,801080.SI,1.43,25945932.0
20250218,801080.SI,-2.18,25896560.0
20250219,801080.SI,3.39,27812487.0
20250220,801080.SI,0.79,29122821.0
20250221,801080.SI,3.45,38391807.0
20250224,801080.SI,-0.03,33994295.0
20250225,801080.SI,-0.12,32602271.0
20250226,801080.SI,1.01,32450309.0
20250227,801080.SI,-0.88,31521391.0
20250228,801080.SI,-4.84,30070261.0
20250303,801080.SI,-0.88,24146474.0
20250304,801080.SI,1.97,24443186.0
20250305,801080.SI,0.72,23086572.0
20250306,801080.SI,2.13,28826715.0
20250307,801080.SI,-1.18,24959635.0
20250310,801080.SI,0.09,20069529.0
20250311,801080.SI,-0.32,20925609.0
20250312,801080.SI,-0.02,23559170.0
20250313,801080.SI,-2.44,22438589.0
20250314,801080.SI,2.13,22093398.0
20250317,801080.SI,0.32,19867866.0
20250318,801080.SI,0.69,21212854.0
20250319,801080.SI,-1.59,19679985.0
20250320,801080.SI,-0.97,17274659.0
20250321,801080.SI,-2.58,19168811.0
20250324,801080.SI,0.23,17229684.0
20250325,801080.SI,-1.82,14541234.0
20250326,801080.SI,0.21,11882803.0
20250327,801080.SI,0.5,14930737.0
20250328,801080.SI,-1.18,13215179.0
20250331,801080.SI,-0.29,14836424.0
20250401,801080.SI,0.07,13504130.0
20250402,801080.SI,-0.02,11218006.0
20250403,801080.SI,-2.48,15750739.0
20250407,801080.SI,-11.04,18452954.0
20250408,801080.SI,-1.69,19854948.0
20250409,801080.SI,3.24,22723107.0
20250410,801080.SI,2.58,20930878.0
20250411,801080.SI,3.77,23759246.0
20250414,801080.SI,0.72,20848865.0
20250415,801080.SI,-0.97,13699396.0
20250416,801080.SI,-0.61,15124974.0
20250417,801080.SI,0.38,14025463.0
20250418,801080.SI,-0.15,11458247.0
20250421,801080.SI,1.59,12788260.0
20250422,801080.SI,-0.6,12836317.0
20250423,801080.SI,0.91,15381981.0
20250424,801080.SI,-1.47,12030823.0
20250425,801080.SI,0.43,13634992.0
20250428,801080.SI,-0.44,11317407.0
20250429,801080.SI,0.48,11955746.0
20250430,801080.SI,1.31,14772879.0
20250506,801080.SI,2.64,17496499.0
20250507,801080.SI,-0.37,17357128.0
20250508,801080.SI,0.5,14467427.0
20250509,801080.SI,-2.07,13319512.0
20250512,801080.SI,1.75,15466172.0
20250513,801080.SI,-0.64,15072477.0
20250514,801080.SI,0.21,13678296.0
20250515,801080.SI,-2.12,11260910.0
20250516,801080.SI,0.1,10217695.0
20250519,801080.SI,0.15,10680634.0
20250520,801080.SI,0.71,11479082.0
20250521,801080.SI,-0.93,11577541.0
20250522,801080.SI,-0.59,11310932.0
20250523,801080.SI,-1.5,11559098.0
20250526,801080.SI,0.87,10575744.0
20250527,801080.SI,-1.28,9419046.0
20250528,801080.SI,-0.38,9247570.0
20250529,801080.SI,2.1,12414691.0
20250530,801080.SI,-1.85,10425793.0
20250603,801080.SI,0.28,9724571.0
20250604,801080.SI,1.17,10626911.0
20250605,801080.SI,2.31,15095320.0
20250606,801080.SI,-0.19,12191047.0
20250609,801080.SI,0.57,12758868.0
20250610,801080.SI,-1.65,14392175.0
20250611,801080.SI,0.35,12018801.0
20250612,801080.SI,-0.27,13065708.0
20250613,801080.SI,-0.93,14949505.0
20250616,801080.SI,0.83,12352535.0
20250617,801080.SI,-0.06,12226048.0
20250618,801080.SI,1.5,15416256.0
20250619,801080.SI,-0.59,15473829.0
20250620,801080.SI,-0.71,13726569.0
20250623,801080.SI,1.01,15122196.0
20250624,801080.SI,1.76,17316169.0
20250625,801080.SI,1.55,19838640.0
20250626,801080.SI,-0.69,19028532.0
20250627,801080.SI,0.92,20174852.0
20250630,801080.SI,1.44,20362138.0
20250701,801080.SI,0.11,20749871.0
20250702,801080.SI,-2.01,16617965.0
20250703,801080.SI,1.69,19283709.0
20250704,801080.SI,-0.45,19812742.0
20250707,801080.SI,-0.67,14264564.0
20250708,801080.SI,2.27,19250870.0
20250709,801080.SI,-0.82,17945790.0
20250710,801080.SI,-0.31,16387318.0
20250711,801080.SI,0.48,17184354.0
20250714,801080.SI,-0.01,13287111.0
20250715,801080.SI,0.79,19169912.0
20250716,801080.SI,-0.32,16895578.0
20250717,801080.SI,2.18,20402092.0
20250718,801080.SI,-0.49,19020719.0
20250721,801080.SI,0.47,17380189.0
20250722,801080.SI,-0.24,18790932.0
20250723,801080.SI,-0.03,17022597.0
20250724,801080.SI,1.26,18314512.0
20250725,801080.SI,1.37,19001725.0
20250728,801080.SI,1.1,23013155.0
20250729,801080.SI,1.42,23939830.0
20250730,801080.SI,-0.63,22365027.0
20250731,801080.SI,-0.65,26193637.0
20250801,801080.SI,-0.93,20442653.0
20250804,801080.SI,0.87,18452188.0
20250805,801080.SI,0.58,19794070.0
20250806,801080.SI,0.92,22017253.0
20250807,801080.SI,0.45,28072677.0
20250808,801080.SI,-1.15,22053225.0
20250811,801080.SI,1.76,24418473.0
20250812,801080.SI,1.88,29810490.0
20250813,801080.SI,2.01,31901164.0
20250814,801080.SI,-0.83,35609520.0
20250815,801080.SI,2.05,32393780.0
20250818,801080.SI,2.48,42653170.0
20250819,801080.SI,-0.2,37780037.0
20250820,801080.SI,2.32,39942684.0
20250821,801080.SI,-0.68,41550280.0
20250822,801080.SI,4.82,48405680.0
20250825,801080.SI,2.07,56449241.0
20250826,801080.SI,-0.2,45760324.0
20250827,801080.SI,-0.4,57521538.0
20250828,801080.SI,5.53,58397115.0
20250829,801080.SI,-0.74,49631892.0
20250901,801080.SI,1.42,49171244.0
20250902,801080.SI,-3.85,50297626.0
20250903,801080.SI,-1.2,37436759.0
20250904,801080.SI,-5.08,43256285.0
20250905,801080.SI,4.35,38283310.0
20250908,801080.SI,0.0,37227377.0
20250909,801080.SI,-2.7,30704713.0
20250910,801080.SI,1.78,31889906.0
20250911,801080.SI,5.96,45884831.0
20250912,801080.SI,1.16,50336132.0
20250915,801080.SI,-0.04,42368469.0
20250916,801080.SI,1.31,41572154.0
20250917,801080.SI,1.2,43878244.0
20250918,801080.SI,0.93,62589349.0
20250919,801080.SI,-0.47,47363205.0
20250922,801080.SI,3.71,48785947.0
20250923,801080.SI,-0.06,55270595.0
20250924,801080.SI,2.76,60064785.0
20250925,801080.SI,-0.07,52753995.0
20250926,801080.SI,-2.75,47008954.0
20250929,801080.SI,1.58,42079776.0
20250930,801080.SI,1.17,45811292.0
20251009,801080.SI,2.18,57136877.0
20251010,801080.SI,-4.71,50789310.0
20251013,801080.SI,-0.05,46391640.0
20251014,801080.SI,-4.64,48711843.0
20251015,801080.SI,2.29,37661384.0
20251016,801080.SI,-0.6,35065442.0
20251017,801080.SI,-4.17,34210631.0
20251020,801080.SI,1.38,32834571.0
20251021,801080.SI,3.5,38592091.0
20251022,801080.SI,-0.6,30391407.0
20251023,801080.SI,-0.67,26571104.0
20251024,801080.SI,4.72,43005907.0
20251027,801080.SI,2.96,50928928.0
20251028,801080.SI,-0.37,44359218.0
20251029,801080.SI,1.16,42140995.0
20251030,801080.SI,-2.23,43793211.0
20251031,801080.SI,-3.06,39555001.0
20251103,801080.SI,-0.08,34341996.0
20251104,801080.SI,-1.42,29576566.0
20251105,801080.SI,-0.19,26903180.0
20251106,801080.SI,3.0,35245207.0
20251107,801080.SI,-1.34,30329158.0
20251110,801080.SI,-0.51,34614398.0
20251111,801080.SI,-1.74,32462885.0
20251112,801080.SI,-0.44,29320257.0
20251113,801080.SI,0.97,29519409.0
20251114,801080.SI,-3.09,28678344.0
20251117,801080.SI,0.17,25488861.0
20251118,801080.SI,0.12,27339331.0
20251119,801080.SI,-0.9,24034039.0
20251120,801080.SI,-0.76,24603626.0
20251121,801080.SI,-4.58,30097740.0
20251124,801080.SI,0.64,26004154.0
20251125,801080.SI,2.14,29055510.0
20251126,801080.SI,1.58,31689341.0
20251127,801080.SI,0.26,33084083.0
20251128,801080.SI,1.3,28324122.0
20251201,801080.SI,1.58,36216561.0
20251202,801080.SI,-0.75,30523358.0
20251203,801080.SI,-0.93,28681706.0
20251204,801080.SI,0.78,27528943.0
20251205,801080.SI,0.42,28566862.0
20251208,801080.SI,2.6,37909858.0
20251209,801080.SI,0.78,38554281.0
20251210,801080.SI,-0.39,33501908.0
