date,index_name,daily_buy_amt,daily_sell_amt,daily_net_amt,cum_position,cost_price,close_price,pnl_pct,abnormal_bars
20250516,科创50,0.0879,0.2843,-0.1965,372.72,0.9261,1.017,9.81,3
20250519,科创50,0.2821,0.0,0.2821,373.73,0.9262,1.019,10.02,2
20250520,科创50,0.0,0.0,0.0,374.46,0.9262,1.021,10.24,0
20250521,科创50,0.0,0.0,0.0,373.36,0.9262,1.018,9.91,0
20250522,科创50,0.055,0.0,0.055,371.22,0.9262,1.012,9.27,1
20250523,科创50,0.1146,1.373,-1.2584,367.03,0.9262,1.004,8.4,6
20250526,科创50,0.2863,0.2028,0.0835,369.3,0.9262,1.01,9.05,7
20250527,科创50,0.0782,0.2066,-0.1285,365.89,0.9262,1.001,8.07,3
20250528,科创50,0.0,0.0791,-0.0791,364.71,0.9262,0.998,7.75,1
20250529,科创50,0.3464,0.1167,0.2297,370.79,0.9263,1.014,9.47,5
20250530,科创50,0.1918,0.1675,0.0244,367.52,0.9263,1.005,8.5,4
20250603,科创50,0.0241,0.0,0.0241,368.64,0.9263,1.008,8.82,1
20250604,科创50,0.3411,0.0,0.3411,371.18,0.9263,1.014,9.47,1
20250605,科创50,1.6346,0.1595,1.4751,376.69,0.9265,1.025,10.63,8
20250606,科创50,0.0,0.0,0.0,375.22,0.9265,1.021,10.2,0
20250609,科创50,0.4679,0.0219,0.446,377.87,0.9266,1.027,10.84,2
20250610,科创50,0.479,1.2219,-0.7428,369.77,0.9266,1.007,8.68,7
20250611,科创50,0.0,1.1305,-1.1305,368.27,0.9266,1.006,8.57,2
20250612,科创50,0.034,0.2519,-0.2178,366.59,0.9266,1.002,8.14,3
20250613,科创50,1.2078,0.7087,0.4991,365.26,0.9267,0.997,7.59,11
20250616,科创50,0.2343,0.0308,0.2035,364.73,0.9267,0.995,7.37,4
20250617,科创50,0.0736,1.5985,-1.5249,360.64,0.9267,0.988,6.61,7
20250618,科创50,0.7127,0.045,0.6677,362.76,0.9268,0.992,7.04,5
20250619,科创50,0.4271,0.2342,0.1928,361.5,0.9268,0.988,6.6,4
20250620,科创50,0.1103,0.0,0.1103,359.41,0.9268,0.982,5.95,2
20250623,科创50,0.2497,0.0,0.2497,361.12,0.9268,0.986,6.38,3
20250624,科创50,2.3125,0.3964,1.9162,369.27,0.927,1.003,8.19,8
20250625,科创50,3.9146,1.8868,2.0278,378.32,0.9274,1.022,10.2,12
20250626,科创50,1.6799,0.2245,1.4555,377.54,0.9276,1.016,9.53,8
20250627,科创50,0.6351,0.7995,-0.1643,376.26,0.9277,1.013,9.2,12
20250630,科创50,1.4397,0.065,1.3747,383.59,0.9279,1.029,10.9,11
20250701,科创50,0.0,0.3623,-0.3623,380.24,0.9279,1.021,10.04,3
20250702,科创50,0.6116,0.7979,-0.1863,375.59,0.9279,1.009,8.74,7
20250703,科创50,0.0,0.1166,-0.1166,375.47,0.9279,1.009,8.74,1
20250704,科创50,1.8843,0.5224,1.3619,377.19,0.9281,1.01,8.82,7
20250707,科创50,0.0913,0.0,0.0913,375.04,0.9281,1.004,8.18,1
20250708,科创50,0.9178,0.0517,0.866,380.77,0.9282,1.017,9.57,8
20250709,科创50,0.0096,0.8279,-0.8182,376.96,0.9282,1.009,8.7,5
20250710,科创50,0.352,0.1938,0.1581,376.37,0.9282,1.007,8.48,6
20250711,科创50,2.5985,0.6371,1.9614,383.19,0.9285,1.02,9.85,12
20250714,科创50,0.2398,0.161,0.0787,382.9,0.9285,1.019,9.74,3
20250715,科创50,0.5172,0.473,0.0442,384.07,0.9286,1.022,10.06,8
20250716,科创50,1.3048,0.1463,1.1585,385.97,0.9287,1.024,10.26,6
20250717,科创50,1.7974,0.4852,1.3122,389.93,0.9289,1.031,10.99,10
20250718,科创50,0.1862,0.2337,-0.0475,390.64,0.929,1.033,11.2,4
20250721,科创50,0.2899,0.0,0.2899,391.3,0.929,1.034,11.3,3
20250722,科创50,0.7946,0.4837,0.3109,395.02,0.9291,1.043,12.26,6
20250723,科创50,4.4267,0.5138,3.9129,400.43,0.9297,1.047,12.62,15
20250724,科创50,1.0357,0.1912,0.8446,406.26,0.9298,1.06,14.0,9
20250725,科创50,4.2339,0.0899,4.144,418.87,0.9305,1.082,16.28,8
20250728,科创50,1.3852,0.947,0.4382,419.7,0.9307,1.083,16.36,10
20250729,科创50,1.6075,0.0,1.6075,426.74,0.931,1.097,17.83,8
20250730,科创50,1.2572,0.5658,0.6913,422.76,0.9312,1.085,16.52,6
20250731,科创50,1.5804,2.1421,-0.5617,417.92,0.9315,1.074,15.3,11
20250801,科创50,0.3116,0.2484,0.0632,414.09,0.9315,1.064,14.22,4
20250804,科创50,0.1582,0.0,0.1582,419.3,0.9315,1.077,15.62,2
20250805,科创50,0.0,0.001,-0.001,421.25,0.9315,1.082,16.15,1
20250806,科创50,0.0,0.0,0.0,423.2,0.9315,1.087,16.69,0
20250807,科创50,1.2186,0.1051,1.1136,423.53,0.9317,1.085,16.45,5
20250808,科创50,0.1906,0.0275,0.1631,417.83,0.9318,1.07,14.84,3
20250811,科创50,0.0,0.0,0.0,420.57,0.9318,1.077,15.59,0
20250812,科创50,4.2012,0.2748,3.9264,432.72,0.9325,1.098,17.75,9
20250813,科创50,0.4659,0.1297,0.3362,436.6,0.9326,1.107,18.71,5
20250814,科创50,3.148,3.095,0.053,439.03,0.9332,1.113,19.27,12
20250815,科创50,2.6112,0.0156,2.5956,448.75,0.9337,1.131,21.14,9
20250818,科创50,2.4263,0.2872,2.1391,461.61,0.9342,1.158,23.96,12
20250819,科创50,0.2111,0.4455,-0.2344,455.4,0.9342,1.143,22.35,6
20250820,科创50,3.1741,0.0,3.1741,472.96,0.9349,1.179,26.1,8
20250821,科创50,1.6097,0.7935,0.8162,474.17,0.9353,1.18,26.16,7
20250822,科创50,13.8995,5.8378,8.0617,528.79,0.9392,1.295,37.89,17
20250825,科创50,10.4451,15.9336,-5.4885,535.44,0.9425,1.325,40.59,17
20250826,科创50,4.4046,0.7499,3.6547,531.01,0.9438,1.305,38.27,10
20250827,科创50,15.2684,15.9768,-0.7084,530.31,0.9487,1.305,37.56,17
20250828,科创50,24.5839,5.4103,19.1735,590.1,0.9565,1.403,46.69,17
20250829,科创50,4.8469,6.8383,-1.9914,578.84,0.958,1.381,44.15,16
20250901,科创50,0.7857,1.2803,-0.4946,585.47,0.9583,1.398,45.89,8
20250902,科创50,1.0069,2.8489,-1.842,568.97,0.9586,1.363,42.19,10
20250903,科创50,1.3009,1.3333,-0.0324,557.26,0.959,1.335,39.21,6
20250904,科创50,2.6488,5.4959,-2.847,519.84,0.9596,1.252,30.46,11
20250905,科创50,4.5311,0.0,4.5311,542.74,0.9608,1.296,34.89,7
20250908,科创50,0.0157,0.4568,-0.4412,542.71,0.9608,1.297,34.99,2
20250909,科创50,0.0,0.0,0.0,534.34,0.9608,1.277,32.91,0
20250910,科创50,0.2396,0.0,0.2396,540.02,0.9609,1.29,34.25,1
20250911,科创50,3.3863,0.2897,3.0965,572.9,0.9619,1.361,41.49,5
20250912,科创50,0.6846,0.7306,-0.046,577.49,0.9621,1.372,42.6,2
20250915,科创50,0.8915,0.0,0.8915,580.48,0.9624,1.377,43.08,1
20250916,科创50,0.0,0.0,0.0,587.65,0.9624,1.394,44.85,0
20250917,科创50,0.0,0.0,0.0,592.7,0.9624,1.406,46.09,0
20250918,科创50,0.08,1.9533,-1.8733,594.61,0.9624,1.415,47.03,4
20250919,科创50,0.0448,0.3585,-0.3137,587.15,0.9624,1.398,45.26,2
20250922,科创50,0.9737,0.0,0.9737,608.71,0.9628,1.447,50.3,2
20250923,科创50,0.2881,0.2913,-0.0032,606.6,0.9629,1.442,49.76,2
20250924,科创50,1.8791,0.7439,1.1352,630.02,0.9636,1.495,55.15,2
20250925,科创50,0.0,0.0,0.0,637.61,0.9636,1.513,57.02,0
20250926,科创50,0.0,0.0,0.0,629.18,0.9636,1.493,54.94,0
20250929,科创50,0.34,0.4001,-0.0602,636.28,0.9637,1.51,56.69,3
20250930,科创50,0.0,0.0,0.0,647.66,0.9637,1.537,59.49,0
20251009,科创50,1.5129,0.1038,1.4092,667.6,0.9643,1.581,63.95,5
20251010,科创50,0.6254,3.5218,-2.8964,629.7,0.9646,1.498,55.3,9
20251013,科创50,3.5924,0.4741,3.1183,639.21,0.9659,1.513,56.65,5
20251014,科创50,0.0965,4.7862,-4.6898,608.41,0.9659,1.451,50.22,12
20251015,科创50,2.5709,1.2345,1.3364,616.46,0.9668,1.467,51.74,7
20251016,科创50,0.0,0.0322,-0.0322,611.38,0.9668,1.455,50.5,1
20251017,科创50,0.1069,1.2478,-1.1409,582.1,0.9668,1.388,43.56,6
20251020,科创50,0.8723,1.6888,-0.8166,583.39,0.9671,1.393,44.04,4
20251021,科创50,2.4114,0.0,2.4114,601.32,0.9679,1.43,47.74,2
20251022,科创50,0.0,1.0098,-1.0098,599.89,0.9679,1.429,47.64,1
20251023,科创50,0.0,0.0,0.0,597.79,0.9679,1.424,47.12,0
20251024,科创50,0.1435,0.0,0.1435,624.39,0.968,1.487,53.62,1
20251027,科创50,0.0438,0.1906,-0.1468,633.47,0.968,1.509,55.89,3
20251028,科创50,0.3863,0.0843,0.302,628.32,0.9681,1.496,54.53,2
20251029,科创50,0.0,0.0,0.0,636.3,0.9681,1.515,56.49,0
20251030,科创50,0.0,0.0,0.0,624.96,0.9681,1.488,53.7,0
20251031,科创50,0.0,0.0,0.0,605.64,0.9681,1.442,48.95,0
20251103,科创50,0.002,0.0,0.002,598.5,0.9681,1.425,47.19,1
20251104,科创50,0.0,0.0,0.0,592.62,0.9681,1.411,45.75,0
20251105,科创50,0.0,0.0,0.0,593.88,0.9681,1.414,46.06,0
20251106,科创50,0.4957,1.0631,-0.5674,613.47,0.9683,1.462,50.99,2
20251107,科创50,0.0,0.0,0.0,605.08,0.9683,1.442,48.92,0
20251110,科创50,0.0,0.0,0.0,600.88,0.9683,1.432,47.89,0
20251111,科创50,0.0173,0.0,0.0173,592.51,0.9683,1.412,45.82,1
20251112,科创50,0.135,0.0,0.135,589.71,0.9683,1.405,45.09,1
20251113,科创50,0.2504,0.0,0.2504,597.51,0.9684,1.423,46.94,1
20251114,科创50,0.0,0.2779,-0.2779,582.12,0.9684,1.387,43.22,2
20251117,科创50,0.0,0.4784,-0.4784,577.86,0.9684,1.378,42.29,1
20251118,科创50,0.735,0.0,0.735,580.69,0.9687,1.383,42.78,1
20251119,科创50,0.0,0.0348,-0.0348,574.78,0.9687,1.369,41.33,2
20251120,科创50,0.0,0.0093,-0.0093,567.63,0.9687,1.352,39.58,1
20251121,科创50,1.5979,3.372,-1.7741,547.4,0.9691,1.308,34.97,13
20251124,科创50,0.5716,0.0,0.5716,551.73,0.9692,1.317,35.88,4
20251125,科创50,0.0855,0.2544,-0.1689,554.92,0.9693,1.325,36.7,3
20251126,科创50,0.9529,0.1677,0.7852,561.98,0.9695,1.34,38.21,5
20251127,科创50,0.9241,1.8067,-0.8826,559.42,0.9698,1.336,37.76,6
20251128,科创50,1.0367,0.0,1.0367,566.32,0.9701,1.35,39.16,2
20251201,科创50,0.3276,0.0247,0.303,570.82,0.9702,1.36,40.18,3
20251202,科创50,0.2829,0.0,0.2829,563.97,0.9703,1.343,38.41,2
20251203,科创50,0.0,0.0,0.0,559.77,0.9703,1.333,37.38,0
20251204,科创50,0.5701,0.0478,0.5223,567.02,0.9705,1.349,39.01,2
20251205,科创50,0.0959,0.0032,0.0927,567.95,0.9705,1.351,39.21,2
20251208,科创50,0.5041,0.0531,0.451,578.91,0.9706,1.376,41.76,4
20251209,科创50,0.9365,0.4051,0.5314,577.34,0.9709,1.371,41.21,6
20251210,科创50,3.571,0.421,3.1499,580.51,0.972,1.371,41.05,5
20251211,科创50,1.0216,0.6232,0.3984,572.01,0.9723,1.35,38.85,5
20251212,科创50,0.4454,0.0,0.4454,581.78,0.9724,1.372,41.09,3
20251215,科创50,0.0,0.1301,-0.1301,569.35,0.9724,1.343,38.11,1
20251216,科创50,0.0214,0.0,0.0214,558.78,0.9724,1.318,35.54,1
20251217,科创50,1.8267,0.0267,1.8001,574.58,0.9729,1.351,38.86,4
20251218,科创50,0.0064,0.0,0.0064,566.08,0.9729,1.331,36.8,1
20251219,科创50,0.0,0.0,0.0,568.21,0.9729,1.336,37.32,0
20251222,科创50,0.5627,0.0415,0.5213,579.36,0.9731,1.361,39.86,4
20251223,科创50,0.0,0.0,0.0,581.07,0.9731,1.365,40.27,0
20251224,科创50,0.9729,0.0,0.9729,587.58,0.9734,1.378,41.57,2
20251225,科创50,0.5278,0.4976,0.0303,586.75,0.9735,1.376,41.34,5
20251226,科创50,0.1623,0.327,-0.1647,585.74,0.9736,1.374,41.13,2
20251229,科创50,0.0065,0.0,0.0065,585.32,0.9736,1.373,41.02,1
20251230,科创50,0.3592,0.0,0.3592,591.64,0.9737,1.387,42.45,1
20251231,科创50,0.0,0.0,0.0,585.25,0.9737,1.372,40.91,0
20260105,科创50,4.3599,1.5465,2.8134,612.85,0.9751,1.43,46.65,15
20260106,科创50,2.5819,3.2313,-0.6495,623.79,0.9759,1.457,49.29,9
20260107,科创50,3.2264,1.4633,1.763,631.55,0.977,1.471,50.56,11
20260108,科创50,4.222,1.7871,2.4349,639.14,0.9785,1.483,51.56,10
20260109,科创50,2.9494,1.3626,1.5868,650.22,0.9795,1.505,53.65,15
20260112,科创50,3.3907,2.2778,1.1129,666.89,0.9808,1.541,57.12,12
20260113,科创50,0.5268,1.3207,-0.7939,647.94,0.9809,1.499,52.81,7
20260114,科创50,10.5347,5.9371,4.5977,665.92,0.9848,1.53,55.37,17
20260115,科创50,46.2914,61.2726,-14.9812,647.31,1.0005,1.522,52.13,14
20260116,科创50,13.8088,108.0752,-94.2664,561.33,1.0051,1.542,53.42,16
20260119,科创50,3.1504,29.5844,-26.434,532.78,1.0062,1.536,52.66,10
20260120,科创50,14.6746,17.1488,-2.4742,521.33,1.0109,1.51,49.37,10
20260121,科创50,10.1847,8.6374,1.5473,541.92,1.0143,1.565,54.29,8
20260122,科创50,0.0335,0.2325,-0.1991,543.8,1.0143,1.571,54.88,3
20260123,科创50,0.0027,0.0,0.0027,547.96,1.0143,1.583,56.06,1
20260126,科创50,0.0,0.0,0.0,541.38,1.0143,1.564,54.19,0
20260127,科创50,0.0,0.0,0.0,549.34,1.0143,1.587,56.46,0
20260128,科创50,0.0,0.0477,-0.0477,547.91,1.0143,1.583,56.06,1
20260129,科创50,0.0309,0.0,0.0309,533.06,1.0143,1.54,51.82,1
20260130,科创50,0.0478,0.0,0.0478,532.41,1.0143,1.538,51.62,1
20260202,科创50,0.0,0.0,0.0,512.68,1.0143,1.481,46.01,0
20260203,科创50,0.664,0.0,0.664,519.59,1.0145,1.499,47.75,1
20260204,科创50,0.0,0.0,0.0,514.39,1.0145,1.484,46.27,0
20260205,科创50,0.0071,0.0,0.0071,506.43,1.0145,1.461,44.01,1
20260206,科创50,0.0,0.0,0.0,502.61,1.0145,1.45,42.92,0
20260209,科创50,0.0393,0.0,0.0393,515.13,1.0146,1.486,46.47,1
20260210,科创50,0.0,0.0,0.0,519.99,1.0146,1.5,47.85,0
20260211,科创50,0.0,0.0,0.0,515.13,1.0146,1.486,46.47,0
20260212,科创50,0.0,0.0,0.0,523.45,1.0146,1.51,48.83,0
20260213,科创50,0.0,0.0,0.0,519.99,1.0146,1.5,47.85,0
20260224,科创50,0.1072,0.0,0.1072,518.36,1.0146,1.495,47.35,1
20260225,科创50,0.0614,0.1513,-0.09,521.04,1.0146,1.503,48.14,3
20260226,科创50,0.6928,0.0,0.6928,526.24,1.0148,1.516,49.39,2
20260227,科创50,0.1825,0.0,0.1825,527.47,1.0149,1.519,49.67,1
20230703,创业板50,0.0,0.0,0.0,0.0,0,0.942,0,0
20230704,创业板50,0.0,0.0,0.0,0.0,0,0.945,0,0
20230705,创业板50,0.0,0.0,0.0,0.0,0,0.939,0,0
20230706,创业板50,0.0,0.0,0.0,0.0,0,0.928,0,0
20230707,创业板50,0.0,0.0,0.0,0.0,0,0.918,0,0
20230710,创业板50,0.9561,0.029,0.9271,0.93,0.9302,0.931,0.09,6
20230711,创业板50,0.3587,0.0,0.3587,1.3,0.9322,0.94,0.84,3
20230712,创业板50,0.0759,0.0856,-0.0097,1.28,0.9326,0.934,0.15,3
20230713,创业板50,0.9779,0.2187,0.7592,2.07,0.9375,0.952,1.54,8
20230714,创业板50,0.0236,0.0843,-0.0607,2.0,0.9377,0.947,1.0,2
20230717,创业板50,0.0,0.0,0.0,1.98,0.9377,0.937,-0.07,0
20230718,创业板50,0.0173,0.0823,-0.0649,1.91,0.9376,0.934,-0.39,3
20230719,创业板50,0.4222,0.7383,-0.3161,1.57,0.9353,0.922,-1.42,8
20230720,创业板50,0.4167,0.8698,-0.4532,1.09,0.934,0.912,-2.35,8
20230721,创业板50,0.1767,0.0639,0.1128,1.21,0.9331,0.914,-2.05,2
20230724,创业板50,0.2727,0.2336,0.0391,1.24,0.9311,0.907,-2.58,5
20230725,创业板50,1.0431,0.408,0.6351,1.91,0.9295,0.928,-0.16,8
20230726,创业板50,0.1096,0.0,0.1096,2.02,0.9294,0.929,-0.05,1
20230727,创业板50,0.0783,0.6077,-0.5294,1.48,0.9295,0.927,-0.27,5
20230728,创业板50,2.1703,0.0061,2.1642,3.69,0.9317,0.942,1.11,10
20230731,创业板50,1.491,0.7992,0.6918,4.4,0.9354,0.949,1.45,7
20230801,创业板50,0.5834,0.6515,-0.0681,4.31,0.9363,0.944,0.82,6
20230802,创业板50,0.0,0.0655,-0.0655,4.25,0.9363,0.945,0.93,1
20230803,创业板50,0.2933,0.0143,0.279,4.58,0.9368,0.956,2.04,3
20230804,创业板50,3.1372,0.6698,2.4674,7.09,0.9448,0.967,2.35,11
20230807,创业板50,0.1186,0.0899,0.0287,7.03,0.9449,0.955,1.07,2
20230808,创业板50,0.1893,0.0068,0.1825,7.19,0.945,0.951,0.63,2
20230809,创业板50,0.0954,0.0,0.0954,7.27,0.9451,0.95,0.52,1
20230810,创业板50,0.0,0.0407,-0.0407,7.27,0.9451,0.955,1.05,1
20230811,创业板50,0.2064,1.2843,-1.0779,6.02,0.945,0.931,-1.48,7
20230814,创业板50,1.822,1.0203,0.8016,6.74,0.9417,0.919,-2.41,11
20230815,创业板50,0.2532,0.2881,-0.0348,6.66,0.9412,0.913,-2.99,5
20230816,创业板50,0.0861,0.0,0.0861,6.69,0.941,0.905,-3.82,1
20230817,创业板50,0.1767,0.0849,0.0918,6.84,0.9406,0.913,-2.94,4
20230818,创业板50,0.1677,0.1477,0.02,6.76,0.9403,0.9,-4.29,4
20230821,创业板50,0.0,0.683,-0.683,5.99,0.9403,0.888,-5.57,4
20230822,创业板50,0.8613,0.7269,0.1344,6.12,0.9371,0.887,-5.35,8
20230823,创业板50,0.1479,0.4408,-0.2929,5.68,0.9365,0.865,-7.63,3
20230824,创业板50,1.0771,0.0894,0.9877,6.73,0.9327,0.876,-6.08,4
20230825,创业板50,0.135,0.1054,0.0296,6.69,0.9322,0.866,-7.1,3
20230828,创业板50,0.988,3.4755,-2.4875,4.34,0.9317,0.875,-6.09,7
20230829,创业板50,2.2958,0.9078,1.388,5.87,0.9276,0.9,-2.97,12
20230830,创业板50,0.9085,0.9564,-0.0479,5.82,0.9267,0.9,-2.88,6
20230831,创业板50,0.0,0.0,0.0,5.77,0.9267,0.893,-3.64,0
20230901,创业板50,0.0503,0.0,0.0503,5.82,0.9266,0.892,-3.74,1
20230904,创业板50,0.2432,0.1616,0.0816,5.95,0.9263,0.899,-2.94,4
20230905,创业板50,0.0,0.0,0.0,5.92,0.9263,0.895,-3.38,0
20230906,创业板50,0.1511,0.1332,0.0179,5.89,0.926,0.888,-4.1,5
20230907,创业板50,0.0078,0.3202,-0.3124,5.45,0.926,0.868,-6.26,3
20230908,创业板50,0.0137,0.343,-0.3293,5.08,0.9259,0.862,-6.91,2
20230911,创业板50,0.3912,0.0865,0.3047,5.41,0.9249,0.867,-6.26,3
20230912,创业板50,0.0,0.0,0.0,5.38,0.9249,0.861,-6.91,0
20230913,创业板50,0.0,0.6381,-0.6381,4.67,0.9249,0.85,-8.1,5
20230914,创业板50,0.0897,0.1384,-0.0487,4.59,0.9245,0.844,-8.71,2
20230915,创业板50,0.5213,0.1023,0.4189,4.97,0.9225,0.838,-9.16,3
20230918,创业板50,1.5265,0.0594,1.4671,6.48,0.9175,0.845,-7.9,4
20230919,创业板50,0.0,0.0,0.0,6.43,0.9175,0.838,-8.66,0
20230920,创业板50,0.1288,0.0,0.1288,6.5,0.917,0.831,-9.38,1
20230921,创业板50,0.0,0.0,0.0,6.43,0.917,0.822,-10.36,0
20230922,创业板50,1.2546,0.0,1.2546,7.88,0.9128,0.845,-7.43,7
20230925,创业板50,0.0159,0.0,0.0159,7.83,0.9128,0.838,-8.19,1
20230926,创业板50,0.0,0.0,0.0,7.77,0.9128,0.831,-8.96,0
20230927,创业板50,0.4504,0.4777,-0.0273,7.81,0.9115,0.839,-7.95,2
20230928,创业板50,0.0504,0.0,0.0504,7.86,0.9113,0.839,-7.94,1
20231009,创业板50,0.2815,0.0567,0.2248,8.06,0.9105,0.836,-8.18,4
20231010,创业板50,0.0,0.0,0.0,8.01,0.9105,0.831,-8.73,0
20231011,创业板50,0.7893,0.0,0.7893,8.87,0.9084,0.838,-7.75,3
20231012,创业板50,1.1702,0.0,1.1702,10.13,0.9056,0.846,-6.58,3
20231013,创业板50,0.081,0.0808,0.0002,9.98,0.9054,0.834,-7.89,3
20231016,创业板50,0.2021,0.6291,-0.427,9.35,0.9047,0.817,-9.69,8
20231017,创业板50,0.2032,0.0,0.2032,9.55,0.9041,0.817,-9.63,2
20231018,创业板50,0.4478,0.0906,0.3571,9.79,0.9025,0.807,-10.58,2
20231019,创业板50,0.17,0.1929,-0.0229,9.67,0.9018,0.799,-11.4,5
20231020,创业板50,0.6575,0.0799,0.5776,10.18,0.8993,0.793,-11.82,6
20231023,创业板50,0.5579,0.6175,-0.0596,9.93,0.8968,0.778,-13.24,7
20231024,创业板50,0.9317,0.7293,0.2024,10.21,0.8931,0.784,-12.21,9
20231025,创业板50,0.3978,1.2431,-0.8454,9.25,0.8915,0.775,-13.07,10
20231026,创业板50,0.9223,0.2065,0.7159,10.03,0.8878,0.78,-12.14,9
20231027,创业板50,3.6954,0.1809,3.5146,13.9,0.8776,0.804,-8.39,13
20231030,创业板50,2.592,0.9926,1.5994,15.92,0.8735,0.827,-5.32,11
20231031,创业板50,0.0697,0.0172,0.0525,15.86,0.8734,0.821,-6.0,3
20231101,创业板50,0.119,0.0,0.119,15.9,0.8732,0.817,-6.44,2
20231102,创业板50,0.0,0.0555,-0.0555,15.71,0.8732,0.81,-7.24,1
20231103,创业板50,0.572,0.1984,0.3736,16.35,0.8725,0.824,-5.55,4
20231106,创业板50,2.714,0.3565,2.3576,19.36,0.8707,0.855,-1.8,15
20231107,创业板50,0.1895,0.0187,0.1707,19.37,0.8706,0.848,-2.59,5
20231108,创业板50,0.4278,0.321,0.1068,19.48,0.8704,0.848,-2.57,5
20231109,创业板50,0.0673,0.0,0.0673,19.5,0.8703,0.846,-2.79,1
20231110,创业板50,0.0,0.0,0.0,19.34,0.8703,0.839,-3.6,0
20231113,创业板50,0.0,0.0,0.0,19.34,0.8703,0.839,-3.6,0
20231114,创业板50,0.0,0.1921,-0.1921,19.07,0.8703,0.836,-3.94,2
20231115,创业板50,0.0,0.2652,-0.2652,18.9,0.8703,0.84,-3.48,3
20231116,创业板50,0.0,0.1743,-0.1743,18.39,0.8703,0.825,-5.21,2
20231117,创业板50,0.0,0.0,0.0,18.46,0.8703,0.828,-4.86,0
20231120,创业板50,0.5065,0.0,0.5065,18.96,0.8698,0.828,-4.81,2
20231121,创业板50,0.0419,0.0,0.0419,18.94,0.8698,0.825,-5.15,1
20231122,创业板50,0.0377,0.6222,-0.5845,17.99,0.8697,0.809,-6.98,5
20231123,创业板50,0.2574,0.0,0.2574,18.34,0.8694,0.813,-6.48,3
20231124,创业板50,0.6707,0.0,0.6707,18.78,0.8684,0.803,-7.53,2
20231127,创业板50,0.1886,0.0643,0.1243,18.78,0.8681,0.798,-8.07,5
20231128,创业板50,0.2449,0.0,0.2449,19.15,0.8677,0.803,-7.46,1
20231129,创业板50,0.0709,0.2177,-0.1469,18.76,0.8676,0.793,-8.6,3
20231130,创业板50,0.1458,0.0,0.1458,18.98,0.8673,0.796,-8.22,1
20231201,创业板50,0.7848,0.0099,0.7749,19.83,0.8661,0.799,-7.74,3
20231204,创业板50,0.0,0.0,0.0,19.55,0.8661,0.788,-9.01,0
20231205,创业板50,0.337,0.1903,0.1467,19.33,0.8654,0.773,-10.68,4
20231206,创业板50,0.13,0.1108,0.0191,19.42,0.8651,0.776,-10.3,2
20231207,创业板50,0.493,0.0732,0.4199,19.79,0.8641,0.774,-10.43,5
20231208,创业板50,0.2513,0.0,0.2513,20.3,0.8637,0.784,-9.22,3
20231211,创业板50,0.5725,0.006,0.5665,21.18,0.8627,0.796,-7.73,4
20231212,创业板50,0.0,0.0019,-0.0019,21.02,0.8627,0.79,-8.43,1
20231213,创业板50,0.0405,0.0686,-0.0281,20.59,0.8626,0.775,-10.16,3
20231214,创业板50,0.1401,0.0184,0.1217,20.58,0.8624,0.77,-10.71,3
20231215,创业板50,0.3159,0.5559,-0.2399,20.26,0.8617,0.767,-10.99,7
20231218,创业板50,0.1054,0.3231,-0.2177,19.67,0.8615,0.753,-12.6,5
20231219,创业板50,0.4841,0.0543,0.4298,20.23,0.8604,0.758,-11.9,3
20231220,创业板50,0.0002,0.0974,-0.0972,19.87,0.8604,0.748,-13.06,2
20231221,创业板50,1.3356,0.6726,0.663,20.94,0.8573,0.763,-11.0,9
20231222,创业板50,1.2107,0.6127,0.598,21.4,0.8549,0.758,-11.33,7
20231225,创业板50,0.0,0.0648,-0.0648,21.39,0.8549,0.76,-11.1,2
20231226,创业板50,0.0841,0.0556,0.0284,21.13,0.8547,0.75,-12.25,4
20231227,创业板50,0.2866,0.0,0.2866,21.42,0.854,0.75,-12.18,1
20231228,创业板50,5.6203,0.9673,4.6529,27.13,0.8455,0.784,-7.27,16
20231229,创业板50,0.6335,0.9241,-0.2906,26.94,0.8448,0.787,-6.84,7
20240102,创业板50,0.0958,0.2696,-0.1738,26.19,0.8447,0.77,-8.84,6
20240103,创业板50,0.1451,0.5624,-0.4173,25.43,0.8444,0.76,-10.0,7
20240104,创业板50,1.2903,0.9692,0.3211,25.29,0.842,0.746,-11.41,12
20240105,创业板50,0.1376,0.9295,-0.7919,24.12,0.8418,0.735,-12.69,7
20240108,创业板50,0.135,0.672,-0.537,23.26,0.8415,0.725,-13.85,6
20240109,创业板50,1.4042,0.2014,1.2028,24.52,0.8386,0.727,-13.31,5
20240110,创业板50,1.175,0.281,0.894,25.31,0.8363,0.724,-13.43,7
20240111,创业板50,2.4209,0.8261,1.5948,27.44,0.8321,0.739,-11.19,6
20240112,创业板50,0.1628,0.0375,0.1253,27.26,0.8319,0.731,-12.12,2
20240115,创业板50,0.0115,0.0,0.0115,27.02,0.8318,0.724,-12.96,1
20240116,创业板50,0.3291,0.2276,0.1015,27.34,0.8312,0.73,-12.18,7
20240117,创业板50,0.0314,0.3831,-0.3517,26.13,0.8312,0.707,-14.94,6
20240118,创业板50,2.2244,0.4426,1.7818,28.53,0.8267,0.723,-12.54,11
20240119,创业板50,0.4967,0.1062,0.3906,28.72,0.8258,0.718,-13.05,4
20240122,创业板50,0.5391,0.8424,-0.3033,27.73,0.8248,0.701,-15.01,7
20240123,创业板50,0.9637,0.2708,0.6928,28.7,0.823,0.708,-13.97,5
